id,text
12829,I have found Html Helpers extremely useful to simplify view pages code. Apart from the ones included in the latest release of Asp.Net Mvc which one do you use? How much you can reuse them in different projects and are they linked only to html generation or did you put some custom logic inside?
12830,awesome - what started off as a gripe turned into a real educational experience - thanks everyone!
12831,"I've knocked up a basic version of what I'm looking for, it's not perfect but it'll do the job until something better comes along."
12832,"Too awesome! This actually answered an unasked question of mine, how to stop people from cutting off others in my corporate meeting."
12833,"Use case for me: So I can compare objects against a MSSQL Compact Entity without worrying about how they typed the fields. (I am comparing an object against a compact database where some fields are name isSomething and IsSomething.) In other words, for sake of laziness."
12834,"Creating custom types can be done in PowerShell. Kirk Munro actually has two great posts that detail the process thoroughly. The book also has a code sample for creating a domain specific language to create custom types. The book is excellent all around, so I really recommend it. If you are just looking for a quick way to do the above, you could create a function to create the custom object like"
12835,"I think your question would be more appropriately phrased as ""What are some recommended ways to handle auditing in a database?"""
12836,"Well, keep in mind that (in theory) you have the original code to help, as well as the text of the log messages. The only thing that should be obfuscated would be the class and member names. In addition, many tools (Dotfuscator is one) create a map file to tell you what obfuscated construct name maps back to which original name - this can make it a pain to figure out exactly where the log messages come from, but nowhere near impossible."
12837,Great point - will change!
12838,2 million unique visitors per hour? Wow! Is this Experts Exchange or some (other) pr0n site? ;-)
12839,Matt - can you revue the accepted answer. You have to scroll a long way to get to a [pure javascript answer](http://stackoverflow.com/a/5686237/360211) and I fear some users just take the accepted answer as gospel and use antiquated libraries as a result.
12840,@Cocowalla: the finalizer should dispose the unmanaged mutexes unless it can't know if the mutex was created by the managed app or attached to an existing one.
12841,"The class in Java has only two data members, a reference to an array and a sizeâwhich you need anyway if you don't use an . So the only advantage to not using an is saving one object allocation, which is unlikely ever to be a big deal. If you're creating and disposing of many, many instances of your container class (and by extension your instance) every second, you might have a slight problem with garbage collection churnâbut that's something to worry about if it ever occurs. Garbage collection is typically the least of your worries."
