id,text
959,----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/4054/#review5511 -----------------------------------------------------------    pom.xml <https://reviews.apache.org/r/4054/#comment11930>      So all proto generated files go to proto/generated?  All into the same package?  Thanks Jimmy.          Also mind checking out Deveraj's patch?  I'd suggest at least reviewing it to figure if you fellas are using same conventions going all proto.          Good stuff   - Michael   On 2012-02-27 18:54:31 Jimmy Xiang wrote: bq.   bq.  ----------------------------------------------------------- bq.  This is an automatically generated e-mail. To reply visit: bq.  https://reviews.apache.org/r/4054/ bq.  ----------------------------------------------------------- bq.   bq.  (Updated 2012-02-27 18:54:31) bq.   bq.   bq.  Review request for hbase. bq.   bq.   bq.  Summary bq.  ------- bq.   bq.  This is the first draft of the ProtoBuff HRegionProtocol.  The corresponding java vs pb method mapping is attached to the jira: https://issues.apache.org/jira/browse/HBASE-5443 bq.   bq.  Please review.  I'd like to move ahead after we get to some agreement. bq.   bq.   bq.  This addresses bug HBASE-5443. bq.      https://issues.apache.org/jira/browse/HBASE-5443 bq.   bq.   bq.  Diffs bq.  ----- bq.   bq.    pom.xml 066c027  bq.    src/main/proto/HRegionProtocol.proto PRE-CREATION  bq.    src/main/proto/hbase.proto PRE-CREATION  bq.   bq.  Diff: https://reviews.apache.org/r/4054/diff bq.   bq.   bq.  Testing bq.  ------- bq.   bq.   bq.  Thanks bq.   bq.  Jimmy bq.   bq.
960,Attaching the latest version of the patch from review. Incorporates a trivial javadoc fix as suggested.
961,----------------------------------------------------------- This is an automatically generated e-mail. To reply visit: https://reviews.apache.org/r/3401/#review4382 -----------------------------------------------------------   Looks good. Does it overwhelm the status display in the UI?  - Lars   On 2012-01-06 03:06:26 Andrew Purtell wrote: bq.   bq.  ----------------------------------------------------------- bq.  This is an automatically generated e-mail. To reply visit: bq.  https://reviews.apache.org/r/3401/ bq.  ----------------------------------------------------------- bq.   bq.  (Updated 2012-01-06 03:06:26) bq.   bq.   bq.  Review request for hbase and Michael Stack. bq.   bq.   bq.  Summary bq.  ------- bq.   bq.  Consider exposing master event handler state as monitored tasks. bq.   bq.   bq.  This addresses bug HBASE-5132. bq.      https://issues.apache.org/jira/browse/HBASE-5132 bq.   bq.   bq.  Diffs bq.  ----- bq.   bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ClosedRegionHandler.java 2dfc3e7  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/DisableTableHandler.java 5af0690  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/EnableTableHandler.java 78bb5bf  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/OpenedRegionHandler.java f171a5a  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/ServerShutdownHandler.java 2dd497b  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/SplitRegionHandler.java 2d544dd  bq.    src/main/java/org/apache/hadoop/hbase/master/handler/TableEventHandler.java 76c98b3  bq.   bq.  Diff: https://reviews.apache.org/r/3401/diff bq.   bq.   bq.  Testing bq.  ------- bq.   bq.  None yet. bq.   bq.   bq.  Thanks bq.   bq.  Andrew bq.   bq.
962,See HADOOP-7853 Andy needs a little more time in deciding whether HADOOP-7853 is good enough replacement for 7070.
963,Created recovery mechanism jira at HBASE-4652
964,bq. So we can add isAlreadyExpiring() and if true  Sorry it should be  So we can add isAlreadyExpiring() and if flase we can go with expireIfOnline
965,Will commit it today evening.
966,Committed by Ted today.
967,I cannot reproduce this bug on my test machine. Can you produce it reliably? Maybe we should revert HBASE-3899 until the time we can fix it?
968,Yeah can't cache KV.  Can we have something for one server first?
969,First draft. Refactor code to prepare for work mentioned above. TestLoadIncrementalHFiles passes.
970,add 1 more reference overhead in the HRegion. Update the patch.
971,I committed this change.  Thanks for reporting the issue Kazuki:  {code} Index: src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java =================================================================== --- src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java        (revision 1074909) +++ src/main/java/org/apache/hadoop/hbase/client/HConnectionManager.java        (working copy) @@ -3007 +3006 @@        // initialize zookeeper and master address manager        this.zooKeeper = getZooKeeperWatcher()
972,It'd work but it's a halfway hack to the real fix we should do in 0.92.  My points is that I think it is a good idea in general to raise this timeout (while adding configs so you don't necessarily have to wait since smallish clusters could use the max param if they want to speed this up)... we have run into the situation where not all RS came in the 3 second window (which really is too small given heartbeat frequency) so I've already ramped up the config timeout for fb production.  But I'm fine implementing the halfway fix if my argument still doesn't win you over :)
973,Fixed in HBASE-2156 after it was reopened.
974,Bringing this in the latest 0.89
975,So there is another thing here by deferring the evictions to the background thread you increase the chance that the block will be tenured then it must be collected from CMS space thus radically increasing the GC complexity of the cache.  Originally when the LRU block cache came in it made my collections 10x as slow until I disabled the block cache for compactions.  Unfortunately all these micro-optimizations might be falling under the GC wayside.
976,er take two uploaded wrong thing.
977,This patch removes tohtml.xsl and adds configuration_to_docbook_section.xsl.  The latter generates a docbook section from our hbase-default.xml using maven-xml-plugin that runs before the docbook plugin.  Our book then xincludes the generated file (the patch includes this modification too).  Patch includes a edit of our book which adds a preface an index an appendix that talks of configuarion another on compression etc.
978,Add this in once 0.20.2 clears.
